MSSubClass,LotArea,Street,Utilities,OverallQual,OverallCond,YearBuilt,MasVnrArea,BsmtFinSF1,1stFlrSF,2ndFlrSF,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageCars,WoodDeckSF,ScreenPorch,PoolArea,PoolQC,SalePrice
0.0,0.0385192456005048,1,0,0.6666666666666665,0.5,0.9927536231884062,0.1675,0.0,0.268012849931161,0.0,0.0,0.375,0.3333333333333333,0.4166666666666666,0.5,0.0,0.0,0.0,3,233170
0.0,0.0338591694126995,1,0,0.4444444444444445,0.625,0.6811594202898554,0.0,0.0,0.2051399724644332,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,3,149350
0.1176470588235294,0.0506859239524176,1,0,0.4444444444444445,0.75,0.5579710144927539,0.0,0.0664422395464209,0.1610830656264341,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,3,133000
0.0588235294117646,0.0201173198719297,1,0,0.4444444444444445,0.625,0.3840579710144922,0.0,0.0829199149539333,0.1216154199173933,0.0,0.3333333333333333,0.25,0.3333333333333333,0.2499999999999999,0.0,0.0,0.0,0.0,3,98000
0.0,0.0417864404403,1,0,0.5555555555555556,0.625,0.7826086956521738,0.098125,0.1107370659107016,0.3102340523175768,0.0,0.3333333333333333,0.375,0.3333333333333333,0.4166666666666666,0.5,0.4480746791131855,0.0,0.0,3,207500
0.0,0.0406225899179695,1,0,0.3333333333333333,0.375,0.7536231884057969,0.0,0.1977321048901488,0.2950894905920147,0.0,0.3333333333333333,0.375,0.3333333333333333,0.5,0.5,0.1400233372228704,0.0,0.0,3,150000
0.3823529411764705,0.027820234172334,1,0,0.4444444444444445,0.5,0.7971014492753632,0.0,0.1213678242381289,0.1202386415787058,0.0,0.3333333333333333,0.25,0.3333333333333333,0.2499999999999999,0.5,0.1400233372228704,0.0,0.0,3,134900
0.0,0.0275771810512047,1,0,0.6666666666666665,0.5,0.9710144927536232,0.0,0.0,0.2218907755851308,0.0,0.3333333333333333,0.25,0.3333333333333333,0.2499999999999999,0.5,0.2520420070011668,0.0,0.0,3,187750
0.0,0.0507607095281497,1,0,0.5555555555555556,0.375,0.5869565217391308,0.05625,0.1814316087880935,0.2687012391005048,0.0,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,3,149500
0.0,0.0376405150856528,1,0,0.3333333333333333,0.5,0.7101449275362324,0.0,0.0,0.1216154199173933,0.0,0.0,0.375,0.3333333333333333,0.2499999999999999,0.25,0.0,0.0,0.0,3,116050
0.4117647058823529,0.0267264951272523,1,0,0.4444444444444445,0.5,0.77536231884058,0.171875,0.1924167257264351,0.2042221202386415,0.0,0.6666666666666666,0.25,0.6666666666666666,0.3333333333333333,0.5,0.1400233372228704,0.0,0.0,3,153337
0.0,0.0560143962233284,1,0,0.4444444444444445,0.5,0.5942028985507246,0.0,0.1885187810063784,0.2407067462138596,0.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.25,0.5962660443407234,0.0,0.0,3,165000
0.0,0.0247727219612517,1,0,0.4444444444444445,1.0,0.7971014492753632,0.0,0.1135719347980156,0.1106011932078935,0.0,0.0,0.375,0.3333333333333333,0.2499999999999999,0.25,0.0,0.0,0.0,3,130500
0.4117647058823529,0.026922807263549,1,0,0.6666666666666665,0.5,0.9057971014492754,0.125,0.2319277108433735,0.231757687012391,0.0,0.6666666666666666,0.25,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,3,206300
0.8235294117647058,0.0107691229054196,1,0,0.6666666666666665,0.5,0.9782608695652169,0.0,0.0,0.0846718678292794,0.3336561743341404,0.0,0.25,0.3333333333333333,0.2499999999999999,0.5,0.0,0.0,0.0,3,146000
0.0,0.0354857556848722,1,0,0.4444444444444445,0.5,0.6376811594202909,0.04125,0.0,0.1677374942634235,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.5,0.0863477246207701,0.0,0.0,3,126500
0.1764705882352941,0.0189861880389819,1,0,0.4444444444444445,0.625,0.27536231884058,0.0,0.0,0.0750344194584671,0.2852300242130751,0.0,0.375,0.3333333333333333,0.5,0.5,0.2823803967327887,0.0,0.0,3,139000
1.0,0.0147514548131529,1,0,0.3333333333333333,0.5,0.3478260869565215,0.0,0.0,0.0922441486920605,0.3467312348668281,0.0,0.25,1.0,0.5,0.0,0.0,0.0,0.0,3,113000
0.1764705882352941,0.0387950174110168,1,0,0.5555555555555556,0.5,0.3768115942028984,0.0,0.0,0.054612207434603,0.2537530266343826,0.0,0.25,0.3333333333333333,0.2499999999999999,0.0,0.0,0.0,0.0,3,79000
0.0,0.0483255042183738,1,0,0.6666666666666665,0.5,0.9782608695652169,-1.0,0.0,0.2510325837540156,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,3,182000
0.2352941176470588,0.0313164598378087,1,0,0.5555555555555556,0.5,0.8913043478260878,0.0,0.0388022678951098,0.1007342817806333,0.4285714285714285,0.3333333333333333,0.375,0.3333333333333333,0.5,0.5,0.2613768961493582,0.0,0.0,3,188000
0.0,0.0275771810512047,1,0,0.4444444444444445,0.875,0.5652173913043477,0.0,0.0705173635719348,0.1216154199173933,0.0,0.3333333333333333,0.375,0.3333333333333333,0.2499999999999999,0.5,0.2263710618436406,0.0,0.0,3,129000
1.0,0.0270256374301806,1,0,0.4444444444444445,0.875,0.3188405797101445,0.0,0.0,0.1408903166590178,0.4745762711864407,0.0,0.625,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,3,160000
0.0,0.0331860992311108,1,0,0.5555555555555556,1.0,0.6521739130434785,0.148125,0.0,0.276044056906838,0.0,0.3333333333333333,0.375,0.3333333333333333,0.4166666666666666,0.5,0.0,0.0,0.0,3,174000
0.2352941176470588,0.0596134520554348,1,0,0.6666666666666665,0.5,0.9710144927536232,0.0,0.0,0.1250573657641119,0.4765133171912833,0.0,0.5,0.3333333333333333,0.5833333333333334,0.75,0.116686114352392,0.0,0.0,3,219210
0.2352941176470588,0.0453527775830236,1,0,1.0,0.5,0.9855072463768124,0.1,0.1355421686746988,0.158788435061955,0.4750605326876513,0.3333333333333333,0.375,0.3333333333333333,0.6666666666666666,0.75,0.1960326721120186,0.0,0.0,3,310000
0.0588235294117646,0.0337469910491014,1,0,0.4444444444444445,0.625,0.3695652173913046,0.0,0.0,0.1454795777879761,0.0,0.0,0.25,0.3333333333333333,0.2499999999999999,0.5,0.0,0.0,0.0,3,100000
0.2352941176470588,0.0454743041435883,1,0,0.5555555555555556,0.75,0.695652173913043,0.1375,0.1096739900779589,0.2703074804956402,0.5530266343825666,0.3333333333333333,0.5,0.3333333333333333,0.5833333333333334,0.5,0.0,0.4624999999999999,0.0,3,250000
0.3529411764705882,0.0418144850311996,1,0,0.3333333333333333,1.0,0.6739130434782616,0.0,0.1148121899362154,0.1436438733363928,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0833333333333333,0.25,0.102683780630105,0.0,0.0,3,145000
0.3235294117647058,0.0570240014957115,1,0,1.0,1.0,0.1521739130434785,0.0,0.0,0.2723726480036714,0.6072639225181599,0.0,0.375,0.3333333333333333,0.5833333333333334,0.5,0.1225204200700116,0.0,0.0,3,325000
0.588235294117647,0.0118815583444343,1,0,0.7777777777777777,0.5,0.9565217391304356,0.10875,0.2432671863926293,0.3010555300596603,0.0,0.3333333333333333,0.25,0.3333333333333333,0.2499999999999999,0.5,0.1493582263710618,0.3229166666666667,0.0,3,275000
0.0,0.0462735749842249,1,0,0.5555555555555556,0.5,0.8188405797101446,0.053125,0.2228915662650602,0.221202386415787,0.0,0.3333333333333333,0.375,0.3333333333333333,0.2499999999999999,0.5,0.1925320886814469,0.0,0.0,3,180000
0.0,0.042884853583865,1,0,0.7777777777777777,0.5,0.9855072463768124,0.045,0.0,0.3120697567691601,0.0,0.0,0.375,0.3333333333333333,0.4166666666666666,0.75,0.1866977829638272,0.0,0.0,3,245350
0.0,0.0536212577999018,1,0,0.5555555555555556,0.875,0.6376811594202909,0.0,0.088235294117647,0.143184947223497,0.0,0.0,0.25,0.3333333333333333,0.2499999999999999,0.25,0.0,0.0,0.0,3,151500
0.3823529411764705,0.0416228469933861,1,0,0.4444444444444445,0.5,0.6521739130434785,0.0,0.1389085754783841,0.1525929325378614,0.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.25,0.175029171528588,0.0,0.0,3,134500
0.1764705882352941,0.0235668045525719,1,0,0.4444444444444445,0.875,0.0217391304347831,0.0,0.0,0.1023405231757687,0.1162227602905569,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,94000
0.2352941176470588,0.0289794105961812,1,0,0.6666666666666665,0.5,0.9275362318840584,0.0,0.0944365698086463,0.1101422670949976,0.4164648910411622,0.3333333333333333,0.375,0.3333333333333333,0.4166666666666666,0.5,0.0,0.0,0.0,3,216000
0.2352941176470588,0.0502278623010586,1,0,0.5555555555555556,0.625,0.7536231884057969,0.18625,0.0276399716513111,0.1798990362551629,0.4416464891041162,0.0,0.5,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,3,195000
0.8235294117647058,0.0442263198485592,1,0,0.5555555555555556,0.625,0.7826086956521738,0.0,0.0,0.0670032124827902,0.2861985472154963,0.0,0.375,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,3,120000
0.2352941176470588,0.0377433452522844,1,0,0.7777777777777777,0.5,0.942028985507246,0.093125,0.0,0.2179899036255163,0.4285714285714285,0.0,0.375,0.3333333333333333,0.4166666666666666,0.5,0.2240373395565927,0.0,0.0,3,228500
0.2352941176470588,0.1339549884316062,1,0,0.6666666666666665,0.625,0.8840579710144922,0.0,0.1054216867469879,0.1480036714089031,0.4217917675544794,0.0,0.375,0.3333333333333333,0.4166666666666666,0.5,0.1960326721120186,0.0,0.0,3,248000
0.0,0.0369440744116478,1,0,0.4444444444444445,0.5,0.6594202898550723,0.0,0.004429482636428,0.1858650757228086,0.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,3,124000
0.588235294117647,0.0087966533454859,1,0,0.6666666666666665,0.5,0.9637681159420292,0.00875,0.0028348688873139,0.2684717760440569,0.0,0.0,0.25,0.3333333333333333,0.4166666666666666,0.5,0.1820303383897316,0.0,0.0,3,191000
0.0,0.0413190305919745,1,0,0.5555555555555556,0.625,0.7391304347826093,0.061875,0.1174698795180722,0.2237264800367141,0.0,0.3333333333333333,0.375,0.3333333333333333,0.2499999999999999,0.5,0.3092182030338389,0.0,0.8780487804878049,1,181000
0.1764705882352941,0.0362710042300591,1,0,0.5555555555555556,0.5,0.4855072463768124,0.0,0.036144578313253,0.0835245525470399,0.2711864406779661,0.0,0.25,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,3,105000
0.0,0.0516113954521021,1,0,0.4444444444444445,0.5,0.6376811594202909,0.0,0.0,0.2496558054153281,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,3,139900
0.0,0.0394961321835051,1,0,0.5555555555555556,0.625,0.6231884057971016,0.151875,0.1077250177179305,0.2542450665442863,0.0,0.0,0.5,0.3333333333333333,0.4166666666666666,0.25,0.0,0.0,0.0,3,157900
0.1764705882352941,0.0489237888242305,1,0,0.4444444444444445,0.625,0.5362318840579707,0.0,0.0623671155209071,0.0995869664983937,0.2092009685230024,0.0,0.375,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,3,130500
0.2352941176470588,0.0318820257542826,1,0,0.5555555555555556,0.5,0.9275362318840584,0.0,0.0,0.1420376319412574,0.3443099273607748,0.0,0.375,0.3333333333333333,0.4166666666666666,0.5,0.116686114352392,0.0,0.0,3,172400
0.3529411764705882,0.0272686905513099,1,0,0.4444444444444445,0.5,0.6014492753623184,0.0,0.068036853295535,0.2354290959155575,0.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,3,130000
0.2352941176470588,0.0362523078361261,1,0,0.7777777777777777,0.5,0.9565217391304356,0.0,0.0,0.0855897200550711,0.3423728813559322,0.0,0.375,0.3333333333333333,0.3333333333333333,0.5,0.116686114352392,0.0,0.0,3,178000
0.0,0.0396830961228353,1,0,0.5555555555555556,0.5,0.6884057971014492,0.0,0.0444720056697377,0.2312987608994951,0.0,0.0,0.375,0.3333333333333333,0.4166666666666666,0.5,0.0,0.4104166666666666,0.0,3,161500
1.0,0.0303816401411577,1,0,0.4444444444444445,0.75,0.4855072463768124,0.0,0.0898299078667611,0.1053235429095915,0.1573849878934624,0.3333333333333333,0.375,0.3333333333333333,0.2499999999999999,0.5,0.0,0.5645833333333333,0.0,3,119900
0.2941176470588235,0.0713267428544719,1,0,0.5555555555555556,0.875,0.4347826086956523,0.0,0.0891211906449326,0.1918311151904543,0.5690072639225182,0.0,0.5,0.3333333333333333,0.5833333333333334,0.5,0.0,0.0,0.0,3,239000
0.0,0.0488490032484984,1,0,0.5555555555555556,0.625,0.7608695652173925,0.3,0.1249114103472714,0.3464892152363469,0.0,0.0,0.375,0.3333333333333333,0.4166666666666666,0.5,0.0,0.0,0.0,3,190000
0.8235294117647058,0.0017761574236369,1,0,0.5555555555555556,0.5,0.7173913043478262,0.145,0.0685683912119064,0.0341899954107388,0.2440677966101695,0.0,0.25,0.3333333333333333,0.1666666666666666,0.25,0.0,0.0,0.0,3,85400
0.0,0.0434831381897216,1,0,0.5555555555555556,0.75,0.7608695652173925,0.0175,0.2126151665485471,0.2927948600275355,0.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.5,0.1960326721120186,0.0,0.0,3,205000
0.0,0.0368646147374325,1,0,0.5555555555555556,0.5,0.804347826086957,0.0,0.0595322466335931,0.1711794401101422,0.0,0.0,0.375,0.3333333333333333,0.2499999999999999,0.5,0.1400233372228704,0.0,0.0,3,134000
1.0,0.1456589310336768,1,0,0.3333333333333333,0.375,0.6449275362318847,0.093125,0.2053508150248051,0.2955484167049105,0.0,0.3333333333333333,0.375,0.3333333333333333,0.4166666666666666,1.0,0.5122520420070011,0.0,0.0,3,168000
0.2352941176470588,0.0463062936736077,1,0,0.5555555555555556,0.5,0.9057971014492754,0.0,0.1265060240963855,0.1073887104176227,0.3433414043583535,0.3333333333333333,0.375,0.3333333333333333,0.5,0.5,0.1108518086347724,0.0,0.0,3,185000
0.3529411764705882,0.0598845497674635,1,0,0.4444444444444445,0.75,0.6666666666666679,0.05375,0.1796598157335223,0.1877007801743919,0.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.5,0.2648774795799299,0.0,0.0,3,180500
0.1764705882352941,0.058005562177195,1,0,0.4444444444444445,0.5,0.5652173913043477,0.0,0.0744153082919915,0.1321707205139972,0.3138014527845036,0.0,0.5,0.3333333333333333,0.3333333333333333,0.25,0.337222870478413,0.0,0.0,3,152000
0.2352941176470588,0.0385800088807871,1,0,0.7777777777777777,0.5,0.8768115942028984,0.078125,0.0673281360737066,0.1677374942634235,0.4096852300242131,0.0,0.375,0.3333333333333333,0.5,0.5,0.2123687281213535,0.0,0.0,3,215000
0.0,0.0346444179578863,1,0,0.4444444444444445,0.75,0.6159420289855078,0.0,0.1523742026931254,0.2230380908673703,0.0,0.3333333333333333,0.25,0.3333333333333333,0.2499999999999999,0.25,0.0,0.0,0.0,3,153000
0.3235294117647058,0.0317838696861342,1,0,0.4444444444444445,0.5,0.1884057971014492,0.0,0.0,0.1700321248279027,0.514769975786925,0.0,0.25,1.0,0.75,0.5,0.0466744457409568,0.0,0.0,3,106000
0.2352941176470588,0.0460071513706793,1,0,0.7777777777777777,0.5,0.9565217391304356,0.0,0.0,0.2859109683340982,0.4290556900726392,0.0,0.5,0.3333333333333333,0.5,0.5,0.1855309218203033,0.0,0.0,3,340000
0.1764705882352941,0.0396643997289022,1,0,0.5555555555555556,0.75,0.6521739130434785,0.0,0.1063075832742735,0.1723267553923818,0.3142857142857143,0.0,0.375,0.3333333333333333,0.4166666666666666,0.5,0.0,0.2666666666666666,0.0,3,159000
0.1764705882352941,0.0219682628712987,1,0,0.5555555555555556,0.75,0.4130434782608692,0.0,0.0,0.1413492427719137,0.1007263922518159,0.0,0.375,0.3333333333333333,0.2499999999999999,0.25,0.0,0.0,0.0,3,120000
0.0,0.0955853139825656,1,0,0.4444444444444445,0.375,0.6376811594202909,0.046875,0.0,0.3297384121156493,0.0,0.0,0.375,0.3333333333333333,0.5833333333333334,0.5,0.0,0.0,0.0,3,115000
0.588235294117647,0.0169576292972492,1,0,0.5555555555555556,0.5,0.7536231884057969,0.0,0.0212615166548547,0.143184947223497,0.0,0.0,0.25,0.3333333333333333,0.2499999999999999,0.5,0.0,0.0,0.0,3,128000
0.0,0.0485825796349529,1,0,0.8888888888888888,0.5,0.9782608695652169,0.2825,0.0085046066619418,0.3428178063331804,0.0,0.0,0.375,0.3333333333333333,0.5833333333333334,0.75,0.0,0.5416666666666666,0.0,3,314813
0.1764705882352941,0.0472504615672252,1,0,0.4444444444444445,0.375,0.5579710144927539,0.0,0.0517363571934798,0.1867829279486002,0.2750605326876513,0.0,0.375,0.3333333333333333,0.5,0.25,0.0,0.3333333333333333,0.0,3,131000
0.1764705882352941,0.0230900465072799,1,0,0.5555555555555556,0.625,0.4275362318840585,0.0,0.0753012048192771,0.1434144102799449,0.1975786924939467,0.0,0.375,0.3333333333333333,0.3333333333333333,0.25,0.0,0.25,0.0,3,127500
0.2941176470588235,0.005608918179906,1,0,0.6666666666666665,0.875,0.3115942028985508,0.0,0.0529766123316796,0.1335474988526847,0.4406779661016949,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666666,0.25,0.0,0.0,0.0,3,155000
0.0,0.0465026058099044,1,0,0.5555555555555556,0.5,0.8913043478260878,0.0,0.0591778880226789,0.1987150068838916,0.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,3,177500
0.1764705882352941,0.0516861810278342,1,0,0.4444444444444445,0.625,0.5,0.0,0.0637845499645641,0.1193207893529141,0.0,0.0,0.25,0.3333333333333333,0.4166666666666666,0.5,0.2765460910151692,0.0,0.0,3,128500
0.2352941176470588,0.0314520086938231,1,0,0.5555555555555556,0.5,0.9637681159420292,0.0,0.0,0.0904084442404772,0.3525423728813559,0.0,0.375,0.3333333333333333,0.5,0.5,0.116686114352392,0.0,0.0,3,176000
0.2941176470588235,0.0337703615415176,1,0,0.4444444444444445,0.625,0.2826086956521738,0.0,0.0,0.1583295089490592,0.4552058111380145,0.0,0.5,0.3333333333333333,0.4166666666666666,0.0,0.0,0.0,0.0,3,130000
0.0,0.0324849844586225,1,0,0.5555555555555556,0.75,0.6666666666666679,0.1625,0.1394401133947555,0.1739329967875172,0.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,3,145000
0.0,0.0387950174110168,1,0,0.4444444444444445,0.75,0.5652173913043477,0.0,0.1075478384124734,0.1787517209729233,0.0,0.0,0.375,0.3333333333333333,0.2499999999999999,0.25,0.0,0.0,0.0,3,147000
0.0,0.0430017060459463,1,0,0.3333333333333333,0.5,0.7173913043478262,0.0,0.0765414599574769,0.1216154199173933,0.0,0.0,0.375,0.3333333333333333,0.2499999999999999,0.0,0.0,0.0,0.0,3,115000
0.2352941176470588,0.0289794105961812,1,0,0.6666666666666665,0.5,0.9202898550724647,0.0,0.0,0.1592473611748508,0.3757869249394673,0.0,0.375,0.3333333333333333,0.4166666666666666,0.5,0.1633605600933488,0.0,0.0,3,189000
0.4117647058823529,0.1107761340531444,1,0,0.4444444444444445,0.375,0.6884057971014492,0.0,0.0,0.2978430472693896,0.0,0.0,0.5,0.6666666666666666,0.5,0.5,0.0,0.0,0.0,3,143000
0.2352941176470588,0.0444039355909229,1,0,0.5555555555555556,0.75,0.7391304347826093,0.0,0.1693834160170092,0.278568150527765,0.5162227602905569,0.0,0.5,0.3333333333333333,0.5833333333333334,0.5,0.0443407234539089,0.0,0.0,3,240000
0.588235294117647,0.0172988384865269,1,0,0.6666666666666665,0.5,0.9782608695652169,0.10375,0.1601700921332388,0.2248737953189536,0.0,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,0.2007001166861143,0.0,0.0,3,230000
0.2352941176470588,0.0415340391222043,1,0,0.6666666666666665,0.5,0.8695652173913047,0.0,0.1194188518781006,0.1668196420376319,0.4174334140435835,0.3333333333333333,0.375,0.3333333333333333,0.5,0.5,0.2800466744457409,0.0,0.0,3,190000
0.0,0.0331860992311108,1,0,0.6666666666666665,0.5,0.9565217391304356,0.068125,0.1261516654854713,0.2638825149150986,0.0,0.3333333333333333,0.375,0.3333333333333333,0.4166666666666666,0.5,0.0,0.0,0.0,3,213000
